feature_space,feature_name,drop_reason
elimination_fs_strict_clinical,ysr_rule_breaking_proxy,space_rule_or_leakage_guard
elimination_fs_strict_clinical,ysr_aggressive_behavior_proxy,space_rule_or_leakage_guard
elimination_fs_strict_clinical,ysr_internalizing_proxy,space_rule_or_leakage_guard
elimination_fs_strict_clinical,ysr_externalizing_proxy,space_rule_or_leakage_guard
elimination_fs_strict_clinical,n_diagnoses,space_rule_or_leakage_guard
elimination_fs_strict_clinical,has_any_target_disorder,space_rule_or_leakage_guard
elimination_fs_strict_clinical,comorbidity_count_5targets,space_rule_or_leakage_guard
elimination_fs_strict_clinical,target_adhd_exact,space_rule_or_leakage_guard
elimination_fs_strict_clinical,target_conduct_disorder_exact,space_rule_or_leakage_guard
elimination_fs_strict_clinical,target_enuresis_exact,space_rule_or_leakage_guard
elimination_fs_strict_clinical,target_encopresis_exact,space_rule_or_leakage_guard
elimination_fs_strict_clinical,target_separation_anxiety_disorder_exact,space_rule_or_leakage_guard
elimination_fs_strict_clinical,target_generalized_anxiety_disorder_exact,space_rule_or_leakage_guard
elimination_fs_strict_clinical,target_major_depressive_disorder_exact,space_rule_or_leakage_guard
elimination_fs_strict_clinical,target_persistent_depressive_disorder_exact,space_rule_or_leakage_guard
elimination_fs_strict_clinical,target_dmdd_exact,space_rule_or_leakage_guard
elimination_fs_strict_clinical,target_adhd_exact_direct_criteria_count,space_rule_or_leakage_guard
elimination_fs_strict_clinical,target_adhd_exact_proxy_criteria_count,space_rule_or_leakage_guard
elimination_fs_strict_clinical,target_adhd_exact_absent_criteria_count,space_rule_or_leakage_guard
elimination_fs_strict_clinical,target_conduct_disorder_exact_direct_criteria_count,space_rule_or_leakage_guard
elimination_fs_strict_clinical,target_conduct_disorder_exact_proxy_criteria_count,space_rule_or_leakage_guard
elimination_fs_strict_clinical,target_conduct_disorder_exact_absent_criteria_count,space_rule_or_leakage_guard
elimination_fs_strict_clinical,target_enuresis_exact_direct_criteria_count,space_rule_or_leakage_guard
elimination_fs_strict_clinical,target_enuresis_exact_proxy_criteria_count,space_rule_or_leakage_guard
elimination_fs_strict_clinical,target_enuresis_exact_absent_criteria_count,space_rule_or_leakage_guard
elimination_fs_strict_clinical,target_encopresis_exact_direct_criteria_count,space_rule_or_leakage_guard
elimination_fs_strict_clinical,target_encopresis_exact_proxy_criteria_count,space_rule_or_leakage_guard
elimination_fs_strict_clinical,target_encopresis_exact_absent_criteria_count,space_rule_or_leakage_guard
elimination_fs_strict_clinical,target_separation_anxiety_disorder_exact_direct_criteria_count,space_rule_or_leakage_guard
elimination_fs_strict_clinical,target_separation_anxiety_disorder_exact_proxy_criteria_count,space_rule_or_leakage_guard
elimination_fs_strict_clinical,target_separation_anxiety_disorder_exact_absent_criteria_count,space_rule_or_leakage_guard
elimination_fs_strict_clinical,target_generalized_anxiety_disorder_exact_direct_criteria_count,space_rule_or_leakage_guard
elimination_fs_strict_clinical,target_generalized_anxiety_disorder_exact_proxy_criteria_count,space_rule_or_leakage_guard
elimination_fs_strict_clinical,target_generalized_anxiety_disorder_exact_absent_criteria_count,space_rule_or_leakage_guard
elimination_fs_strict_clinical,target_major_depressive_disorder_exact_direct_criteria_count,space_rule_or_leakage_guard
elimination_fs_strict_clinical,target_major_depressive_disorder_exact_proxy_criteria_count,space_rule_or_leakage_guard
elimination_fs_strict_clinical,target_major_depressive_disorder_exact_absent_criteria_count,space_rule_or_leakage_guard
elimination_fs_strict_clinical,target_persistent_depressive_disorder_exact_direct_criteria_count,space_rule_or_leakage_guard
elimination_fs_strict_clinical,target_persistent_depressive_disorder_exact_proxy_criteria_count,space_rule_or_leakage_guard
elimination_fs_strict_clinical,target_persistent_depressive_disorder_exact_absent_criteria_count,space_rule_or_leakage_guard
elimination_fs_strict_clinical,target_dmdd_exact_direct_criteria_count,space_rule_or_leakage_guard
elimination_fs_strict_clinical,target_dmdd_exact_proxy_criteria_count,space_rule_or_leakage_guard
elimination_fs_strict_clinical,target_dmdd_exact_absent_criteria_count,space_rule_or_leakage_guard
elimination_fs_strict_clinical,internal_exact_comorbidity_count,space_rule_or_leakage_guard
elimination_fs_strict_clinical,internal_exact_any_positive,space_rule_or_leakage_guard
elimination_fs_strict_clinical,target_domain_adhd,space_rule_or_leakage_guard
elimination_fs_strict_clinical,target_domain_conduct,space_rule_or_leakage_guard
elimination_fs_strict_clinical,target_domain_elimination,space_rule_or_leakage_guard
elimination_fs_strict_clinical,target_domain_anxiety,space_rule_or_leakage_guard
elimination_fs_strict_clinical,target_domain_depression,space_rule_or_leakage_guard
elimination_fs_strict_clinical,domain_comorbidity_count,space_rule_or_leakage_guard
elimination_fs_strict_clinical,domain_any_positive,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0001,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0002,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0003,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0004,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0005,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0006,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0007,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0008,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0009,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0010,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0011,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0012,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0019,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0022,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0023,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0024,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0026,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0028,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0029,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0030,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0032,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0033,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0035,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0037,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0038,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0039,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0040,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0041,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0042,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0043,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0044,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0045,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0046,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0047,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0048,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0049,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0050,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0051,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0052,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0053,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0054,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0055,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0056,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0057,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0058,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0061,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0062,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0063,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0064,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0065,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0066,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0067,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0068,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0069,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0070,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0071,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0072,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0073,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0074,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0075,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0076,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0077,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0078,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0079,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0080,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0081,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0082,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0083,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0084,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0087,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0088,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0089,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0092,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0094,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0096,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0097,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0098,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0099,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0100,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0101,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0102,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0103,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0104,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0105,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0106,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0107,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0110,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0111,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0112,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0113,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0114,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0115,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0116,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0117,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0119,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0125,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0128,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0129,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0130,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0131,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0132,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0133,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0134,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0135,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0136,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0137,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0147,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0148,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0158,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0159,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0160,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0161,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0162,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0163,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0164,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0172,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0173,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0174,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0175,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0176,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0177,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0178,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0180,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0182,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_qi_0183,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_items_total,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_items_answered,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_completion_ratio,space_rule_or_leakage_guard
elimination_fs_strict_clinical,q_required_missing,space_rule_or_leakage_guard
elimination_fs_anti_transdiagnostic,has_asr,space_rule_or_leakage_guard
elimination_fs_anti_transdiagnostic,asr_001,space_rule_or_leakage_guard
elimination_fs_anti_transdiagnostic,asr_002,space_rule_or_leakage_guard
elimination_fs_anti_transdiagnostic,asr_003,space_rule_or_leakage_guard
elimination_fs_anti_transdiagnostic,asr_004,space_rule_or_leakage_guard
elimination_fs_anti_transdiagnostic,asr_005,space_rule_or_leakage_guard
elimination_fs_anti_transdiagnostic,asr_006,space_rule_or_leakage_guard
elimination_fs_anti_transdiagnostic,asr_007,space_rule_or_leakage_guard
elimination_fs_anti_transdiagnostic,asr_008,space_rule_or_leakage_guard
elimination_fs_anti_transdiagnostic,asr_009,space_rule_or_leakage_guard
elimination_fs_anti_transdiagnostic,asr_010,space_rule_or_leakage_guard
elimination_fs_anti_transdiagnostic,asr_011,space_rule_or_leakage_guard
elimination_fs_anti_transdiagnostic,asr_012,space_rule_or_leakage_guard
elimination_fs_anti_transdiagnostic,asr_013,space_rule_or_leakage_guard
elimination_fs_anti_transdiagnostic,asr_014,space_rule_or_leakage_guard
elimination_fs_anti_transdiagnostic,asr_015,space_rule_or_leakage_guard
elimination_fs_anti_transdiagnostic,asr_016,space_rule_or_leakage_guard
elimination_fs_anti_transdiagnostic,asr_017,space_rule_or_leakage_guard
elimination_fs_anti_transdiagnostic,asr_018,space_rule_or_leakage_guard
elimination_fs_anti_transdiagnostic,asr_019,space_rule_or_leakage_guard
elimination_fs_anti_transdiagnostic,asr_020,space_rule_or_leakage_guard
elimination_fs_anti_transdiagnostic,asr_021,space_rule_or_leakage_guard
elimination_fs_anti_transdiagnostic,asr_022,space_rule_or_leakage_guard
elimination_fs_anti_transdiagnostic,asr_023,space_rule_or_leakage_guard
elimination_fs_anti_transdiagnostic,asr_024,space_rule_or_leakage_guard
elimination_fs_anti_transdiagnostic,asr_025,space_rule_or_leakage_guard
elimination_fs_anti_transdiagnostic,asr_026,space_rule_or_leakage_guard
elimination_fs_anti_transdiagnostic,asr_027,space_rule_or_leakage_guard
elimination_fs_anti_transdiagnostic,asr_028,space_rule_or_leakage_guard
elimination_fs_anti_transdiagnostic,asr_029,space_rule_or_leakage_guard
elimination_fs_anti_transdiagnostic,asr_030,space_rule_or_leakage_guard
elimination_fs_anti_transdiagnostic,asr_031,space_rule_or_leakage_guard
elimination_fs_anti_transdiagnostic,asr_032,space_rule_or_leakage_guard
elimination_fs_anti_transdiagnostic,asr_033,space_rule_or_leakage_guard
elimination_fs_anti_transdiagnostic,asr_034,space_rule_or_leakage_guard
